0,0,43995,87988,-1,-1,-1,-1,-1,-1
1,8.57534,16490,32978,-1,-1,-1,-1,-1,-1
2,1.50174,18330,108914,-1,-1,-1,-1,-1,-1
3,10.9928,18330,108914,-1,-1,-1,-1,-1,-1
4,1.58321,31669,129380,-1,-1,-1,-1,-1,-1
5,8.77061,60630,302201,-1,-1,-1,-1,-1,-1
6,0.294968,60630,302201,1.12501e-07,0.247871,3.14159,2.55713,4.18815e+06,131.467
8,6.81493,15950,94295,7.82775e-05,0.388583,3.14123,2.29348,29042.9,15.1752
7,0.129567,22406,126552,7.82775e-05,0.435681,3.14123,2.2166,29042.9,13.6028
8,2.35539,17108,100621,7.82775e-05,0.407816,3.14123,2.26853,29042.9,14.1054
9,1.23652,17108,94138,0.000113223,0.426708,3.14074,2.24428,29042.9,11.9286
10,1.43302,17108,94138,0.00108664,0.43317,3.13943,2.26532,8500.56,9.74118
7,0.0922937,20087,107881,0.00108664,0.466746,3.13943,2.21919,8500.56,9.09663
8,2.80441,16628,91535,0.00244027,0.443751,3.13705,2.25011,171.932,9.29905
9,0.789291,16628,90922,0.00244027,0.452837,3.13705,2.23445,171.932,8.86669
10,1.4057,16628,90922,0.0025427,0.45783,3.13717,2.23738,168.467,8.56956
7,0.0800446,18500,98757,0.0025427,0.479106,3.13717,2.20881,168.467,8.23961
8,2.04749,16446,89979,0.0025427,0.459608,3.13717,2.23572,168.467,8.52805
9,0.684636,16446,89710,0.0151459,0.46395,3.11139,2.22714,78.5932,8.37337
10,1.358,16446,89710,0.0151634,0.467439,3.11137,2.22611,70.402,8.25249
7,0.0748923,17983,95854,0.0151634,0.484344,3.11137,2.20302,70.402,8.0011
8,1.88577,16401,89425,0.0151634,0.468675,3.11137,2.22437,70.402,8.22035
9,0.652537,16401,89302,0.0188575,0.471251,3.10851,2.21883,60.9687,8.13864
10,1.83648,16401,89302,0.0188563,0.47369,3.10851,2.21776,60.9687,8.07796
7,0.0724311,17655,94100,0.0188563,0.487186,3.10851,2.19934,60.9687,7.88321
8,1.84856,16331,88892,0.0188563,0.473496,3.10851,2.21794,60.9687,8.07169
9,0.601112,16331,88817,0.0163577,0.475168,3.10851,2.21467,54.4981,8.02393
10,1.2563,16331,88817,0.0163577,0.476649,3.10851,2.21388,54.4981,7.98655
7,0.0702517,17500,93247,0.0163577,0.489143,3.10851,2.1966,54.4981,7.8091
8,1.75413,16317,88753,0.0163577,0.476762,3.10851,2.21345,54.4981,7.98693
9,0.559436,16317,88742,0.0163577,0.477555,3.10851,2.2113,54.4981,7.96251
10,1.09021,16317,88742,0.0188453,0.478485,3.10851,2.21111,54.4981,7.93698
11,0.0708152,-1,-1,-1,-1,-1,-1,-1,-1
7,0.145742,23277,123907,0.0188453,0.522816,3.10732,2.13052,54.4981,7.26701
8,2.27855,18128,99144,0.0188453,0.504442,3.10732,2.17433,49.51,7.3942
9,0.825021,18128,99272,0.0188453,0.510211,3.10732,2.15726,49.51,7.2252
10,1.20069,18128,99272,0.0188453,0.520493,3.10732,2.15089,49.2324,7.07078
7,0.0985506,20567,110066,0.0188453,0.54077,3.10732,2.12241,49.2324,6.80516
8,2.23887,18171,99484,0.0188453,0.52164,3.10732,2.14921,49.2324,7.04604
9,0.786756,18171,99587,0.0188453,0.52531,3.10732,2.13932,49.2324,6.96194
10,1.17609,18171,99587,0.0188453,0.530109,3.10732,2.13596,49.2324,6.88502
7,0.0884748,19989,107203,0.0188453,0.545005,3.10732,2.11486,49.2324,6.69853
8,2.07905,18219,99849,0.0188453,0.531031,3.10732,2.13449,49.2324,6.86812
9,0.734008,18219,99846,0.0188453,0.53351,3.10732,2.1279,49.2324,6.81471
10,1.1424,18219,99846,0.0188453,0.536364,3.10732,2.12628,48.5719,6.76806
7,0.0828371,19713,105892,0.0188453,0.548105,3.10732,2.11025,48.5719,6.6238
8,1.84794,18184,99641,0.0188453,0.536049,3.10732,2.12632,48.5719,6.7665
9,0.710157,18184,99647,0.0188453,0.537362,3.10732,2.12286,48.5719,6.74065
10,1.12065,18184,99647,0.0188453,0.538962,3.10732,2.12199,48.5489,6.71507
11,0.106107,-1,-1,-1,-1,-1,-1,-1,-1
7,0.245321,29326,157882,0.0181,0.572644,3.10979,2.05435,61.7449,6.18935
8,3.034,21391,118812,0.0234636,0.567414,3.10732,2.08021,48.5489,6.14202
9,1.14305,21391,119131,0.0234636,0.57657,3.10732,2.05438,48.5489,5.95376
10,1.37103,21391,119131,0.0234636,0.592984,3.10788,2.04168,48.5218,5.77901
7,0.120288,24597,133900,0.0234636,0.606545,3.10788,2.02261,54.9603,5.62859
8,3.23231,21367,119026,0.0234636,0.593409,3.10059,2.04025,48.5218,5.76621
9,1.19545,21367,119064,0.0234636,0.59817,3.10059,2.02831,48.5218,5.69008
10,1.48264,21367,119064,0.0234636,0.605324,3.10059,2.02189,48.1577,5.61292
7,0.238839,23704,129426,0.0234636,0.614614,3.10059,2.00997,48.1577,5.51267
8,2.01917,21278,118621,0.0234636,0.605013,3.10059,2.02226,48.1577,5.60956
9,1.03441,21278,118661,0.0234636,0.607156,3.10059,2.01659,48.1577,5.57229
10,1.46905,21278,118661,0.0289483,0.611096,3.0816,2.01256,47.99,5.52802
7,0.104683,23166,126778,0.0289483,0.618262,3.0816,2.00342,47.99,5.45163
8,2.15754,21221,118361,0.0289483,0.610608,3.0816,2.01319,47.99,5.52852
9,0.955698,21221,118376,0.0289483,0.612071,3.0816,2.00931,47.99,5.50889
10,1.21785,21221,118376,0.0282399,0.614281,3.0816,2.00697,45.2598,5.48309
7,0.101516,22882,125380,0.0282399,0.620549,3.0816,1.99929,45.2598,5.41822
8,2.31134,21203,118310,0.0282399,0.614104,3.0816,2.00741,45.2598,5.48178
9,1.54248,21203,118314,0.0282399,0.615148,3.0816,2.00485,45.2598,5.46887
10,1.39304,21203,118314,0.0279214,0.616849,3.0816,2.00312,44.6811,5.45073
7,0.105357,22665,124302,0.0279214,0.622044,3.0816,1.99685,44.6811,5.3961
8,1.84738,21191,118265,0.0279214,0.616533,3.0816,2.00333,44.6811,5.45153
9,1.10482,21191,118246,0.0279214,0.617328,3.0816,2.00166,44.6811,5.44312
10,1.94006,21191,118246,0.0294658,0.618302,3.0816,2.00052,42.7906,5.43143
7,0.102211,22595,123966,0.0294658,0.62322,3.0816,1.9947,42.7906,5.37992
8,2.04009,21177,118169,0.0294658,0.618072,3.0816,2.00104,42.7906,5.43226
9,1.58775,21177,118171,0.0294658,0.618425,3.0816,2.00012,42.7906,5.42788
10,1.99195,21177,118171,0.0295283,0.619288,3.0816,1.99907,42.6962,5.41997
11,0.106293,-1,-1,-1,-1,-1,-1,-1,-1
7,0.754996,45451,245626,0.0295283,0.644633,3.09754,1.95361,45.2434,5.09111
8,3.66102,28819,162526,0.033815,0.650174,3.0816,1.95805,37.5286,4.93638
9,1.80255,28819,163008,0.033815,0.658586,3.0816,1.93399,31.8217,4.806
10,2.42486,28819,163008,0.0287537,0.687555,3.08041,1.90682,31.6119,4.61525
7,0.204952,35929,196875,0.0287537,0.69303,3.08041,1.89966,31.6119,4.578
8,2.7018,28859,163403,0.0352208,0.687133,3.08041,1.9059,31.387,4.6071
9,1.54172,28859,163528,0.0352208,0.69024,3.08041,1.89667,31.387,4.56409
10,1.92407,28859,163528,0.0353735,0.702489,3.0802,1.88379,31.387,4.48639
7,0.17436,33620,185414,0.0353735,0.704775,3.0802,1.8815,31.387,4.47445
8,2.31512,28765,163034,0.0353735,0.70087,3.0802,1.8852,31.387,4.49315
9,1.4853,28765,163129,0.0353735,0.702073,3.0802,1.88125,31.387,4.47621
10,1.53456,28765,163129,0.0377454,0.70885,3.08442,1.87396,31.387,4.43527
11,0.132077,-1,-1,-1,-1,-1,-1,-1,-1
7,0.640347,66006,356088,0.0377454,0.694294,3.08723,1.89372,31.387,4.5678
8,6.03486,39852,225757,0.0377454,0.717842,3.05993,1.86316,31.387,4.27809
9,3.22244,39852,226286,0.0377454,0.72321,3.05993,1.84728,31.387,4.20331
10,2.25265,39852,226286,0.0377454,0.755399,3.05993,1.81502,31.387,4.01979
7,0.331735,51632,282378,0.0377454,0.748139,3.05993,1.82487,31.387,4.10413
8,3.82624,39701,225617,0.0377454,0.753978,3.05993,1.81408,31.387,4.02076
9,2.74363,39701,225832,0.0377454,0.755446,3.05993,1.80885,31.387,4.00158
10,2.89463,39701,225832,0.0377454,0.769497,3.05993,1.79336,31.387,3.92787
11,0.159528,-1,-1,-1,-1,-1,-1,-1,-1
7,0.957641,71126,386347,0.0377454,0.733885,3.04235,1.84088,25.4239,4.24556
8,7.81659,47796,270577,0.0813762,0.762986,3.01623,1.80256,17.094,3.95766
9,3.34754,47796,270972,0.100662,0.764557,2.91529,1.79683,15.1572,3.93431
10,2.48941,47796,270972,0.100662,0.788916,2.90167,1.77266,13.3182,3.80917
7,0.389274,59742,327656,0.100662,0.775592,2.90167,1.78901,19.6214,3.93434
8,9.19778,47428,269174,0.118601,0.787552,2.88231,1.77299,12.064,3.81615
9,9.52443,47428,269290,0.118601,0.788031,2.88231,1.77092,10.8673,3.80964
10,6.71344,47428,269290,0.151149,0.79882,2.86773,1.75862,10.2581,3.75797
7,0.494016,56094,309688,0.151149,0.787214,2.86773,1.7732,13.953,3.85899
8,9.20531,47100,267583,0.151149,0.796877,2.86773,1.76082,10.2581,3.76877
9,7.62764,47100,267655,0.151149,0.797043,2.84611,1.75978,10.2581,3.76574
10,8.25717,47100,267655,0.158797,0.802733,2.84611,1.75278,10.2581,3.73816
11,0.186399,-1,-1,-1,-1,-1,-1,-1,-1
7,0.561625,48373,272943,0.158797,0.800632,2.89712,1.75517,13.4752,3.7568
8,15.3111,46532,264558,0.163508,0.802349,2.84299,1.75337,10.0806,3.74124
9,2.63837,46532,264580,0.163508,0.802354,2.84299,1.75313,9.52867,3.74044
10,1.98055,46532,264580,0.176644,0.804594,2.78488,1.75034,7.99934,3.72886
8,8.82314,46267,263135,0.176644,0.804542,2.78488,1.75039,7.99934,3.72877
12,2.02955,29432,120633,0.176644,0.812381,2.78488,1.73721,7.98469,3.67974
13,-1,0,-1,-1,-1,-1,-1,-1,-1
